395;1400500;"ARTEFATOS DE HIGIENE/TOUCADOR DE PLáSTICO, EXCETO OS PARA USO NA CONSTRUçãO";
396;1400600;"SERVIçOS DE MESA E OUTROS UTENSíLIOS DE MESA OU DE COZINHA, DE PLáSTICO, NãO DESCARTáVEIS";
397;1400601;"SERVIçOS DE MESA E OUTROS UTENSíLIOS DE MESA OU DE COZINHA, DE PLáSTICO, DESCARTáVEIS";
398;1400700;"ARTIGOS PARA SERVIçO DE MESA OU DE COZINHA, DE PORCELANA, INCLUSIVE OS DESCARTáVEIS - ESTOJOS";
399;1400800;"ARTIGOS PARA SERVIçO DE MESA OU DE COZINHA, DE PORCELANA, INCLUSIVE OS DESCARTáVEIS - AVULSOS";
400;1400900;"ARTIGOS PARA SERVIçO DE MESA OU DE COZINHA, DE CERâMICA";
401;1401000;"VELAS PARA FILTROS";
402;1401100;"FILTROS DESCARTáVEIS PARA COAR CAFé OU CHá";
403;1401200;"BANDEJAS, TRAVESSAS, PRATOS, XíCARAS OU CHáVENAS, TAçAS, COPOS E ARTIGOS SEMELHANTES, DE PAPEL OU CARTãO";
404;1401300;"PAPEL PARA CIGARRO";
405;1600100;"PNEUS NOVOS, DOS TIPOS UTILIZADOS EM AUTOMóVEIS DE PASSAGEIROS (INCLUíDOS OS VEíCULOS DE USO MISTO - CAMIONETAS E OS AUTOMóVEIS DE CORRIDA)";
406;1600200;"PNEUS NOVOS, DOS TIPOS UTILIZADOS EM CAMINHõES (INCLUSIVE PARA OS FORA-DE-ESTRADA), ôNIBUS, AVIõES, MáQUINAS DE TERRAPLENAGEM, DE CONSTRUçãO E CONSERVAçãO DE ESTRADAS, MáQUINAS E TRATORES AGRíCOLAS, Pá-CARREGADEIRA";
407;1600300;"PNEUS NOVOS PARA MOTOCICLETAS";
408;1600400;"OUTROS TIPOS DE PNEUS NOVOS, EXCETO OS ITENS CLASSIFICADOS NO CEST 16.005.00";
409;1600500;"PNEUS NOVOS DE BORRACHA DOS TIPOS UTILIZADOS EM BICICLETAS";
410;1600600;"PNEUS RECAUCHUTADOS";
411;1600700;"PROTETORES DE BORRACHA, EXCETO OS ITENS CLASSIFICADOS NO CEST 16.007.01";
412;1600701;"PROTETORES DE BORRACHA PARA BICICLETAS";
413;1600800;"CâMARAS DE AR DE BORRACHA, EXCETO OS ITENS CLASSIFICADOS NO CEST 16.009.00";
414;1600900;"CâMARAS DE AR DE BORRACHA DOS TIPOS UTILIZADOS EM BICICLETAS";
415;1700100;"CHOCOLATE BRANCO, EM EMBALAGENS DE CONTEúDO INFERIOR OU IGUAL A 1 KG, EXCLUíDOS OS OVOS DE PáSCOA DE CHOCOLATE.";
416;1700200;"CHOCOLATES CONTENDO CACAU, EM EMBALAGENS DE CONTEúDO INFERIOR OU IGUAL A 1 KG";
417;1700300;"CHOCOLATE EM BARRAS, TABLETES OU BLOCOS OU NO ESTADO LíQUIDO, EM PASTA, EM Pó, GRâNULOS OU FORMAS SEMELHANTES, EM RECIPIENTES OU EMBALAGENS IMEDIATAS DE CONTEúDO INFERIOR OU IGUAL A 2 KG";
418;1700400;"CHOCOLATES E OUTRAS PREPARAçõES ALIMENTíCIAS CONTENDO CACAU, EM EMBALAGENS DE CONTEúDO INFERIOR OU IGUAL A 1 KG, EXCLUíDOS OS ACHOCOLATADOS EM Pó E OVOS DE PáSCOA DE CHOCOLATE.";
419;1700500;"OVOS DE PáSCOA DE CHOCOLATE BRANCO";
420;1700501;"OVOS DE PáSCOA DE CHOCOLATE";
421;1700600;"ACHOCOLATADOS EM Pó, EM EMBALAGENS DE CONTEúDO INFERIOR OU IGUAL A 1 KG, EXCETO OS CLASSIFICADOS NO CEST 17.006.02";
422;1700601;"CACAU EM Pó, COM ADIçãO DE AçúCAR OU DE OUTROS EDULCORANTES, EM EMBALAGENS DE CONTEúDO INFERIOR OU IGUAL A 1KG";
423;1700602;"ACHOCOLATADOS EM Pó, EM CáPSULAS";
424;1700700;"CAIXAS DE BOMBONS CONTENDO CACAU, EM EMBALAGENS DE CONTEúDO INFERIOR OU IGUAL A 1 KG";
425;1700800;"BOMBONS, INCLUSIVE à BASE DE CHOCOLATE BRANCO SEM CACAU";
426;1700900;"BOMBONS, BALAS, CARAMELOS, CONFEITOS, PASTILHAS E OUTROS PRODUTOS DE CONFEITARIA, CONTENDO CACAU";
427;1701000;"SUCOS DE FRUTAS OU DE PRODUTOS HORTíCOLAS; MISTURA DE SUCOS";
428;1701100;"ÁGUA DE COCO";
429;1701200;"LEITE EM Pó, BLOCOS OU GRâNULOS, EXCETO CREME DE LEITE";
430;1701300;"FARINHA LáCTEA";
431;1701400;"LEITE MODIFICADO PARA ALIMENTAçãO DE CRIANçAS";
432;1701500;"PREPARAçõES PARA ALIMENTAçãO INFANTIL à BASE DE FARINHAS, GRUMOS, SêMOLAS OU AMIDOS E OUTROS";
433;1701600;"LEITE “LONGA VIDA” (UHT - “ULTRA HIGH TEMPERATURE”), EM RECIPIENTE DE CONTEúDO INFERIOR OU IGUAL A 2 LITROS";
434;1701601;"LEITE “LONGA VIDA” (UHT - “ULTRA HIGH TEMPERATURE”), EM RECIPIENTE DE CONTEúDO SUPERIOR A 2 LITROS E INFERIOR OU IGUAL A 5 LITROS";
435;1701700;"LEITE EM RECIPIENTE DE CONTEúDO INFERIOR OU IGUAL A 1 LITRO";
436;1701701;"LEITE EM RECIPIENTE DE CONTEúDO SUPERIOR A 1 LITRO E INFERIOR OU IGUAL A 5 LITROS";
437;1701800;"LEITE DO TIPO PASTEURIZADO EM RECIPIENTE DE CONTEúDO INFERIOR OU IGUAL A 1 LITRO";
438;1701801;"LEITE DO TIPO PASTEURIZADO EM RECIPIENTE DE CONTEúDO SUPERIOR A 1 LITRO E INFERIOR OU IGUAL A 5 LITROS";
439;1701900;"CREME DE LEITE, EM RECIPIENTE DE CONTEúDO INFERIOR OU IGUAL A 1 KG";
440;1701901;"CREME DE LEITE, EM RECIPIENTE DE CONTEúDO SUPERIOR A 1 KG";
441;1701902;"OUTROS CREMES DE LEITE, EM RECIPIENTE DE CONTEúDO INFERIOR OU IGUAL A 1KG";
442;1701903;"OUTROS CREMES DE LEITE, EM RECIPIENTE DE CONTEúDO SUPERIOR A 1KG";
443;1702000;"LEITE CONDENSADO, EM RECIPIENTE DE CONTEúDO INFERIOR OU IGUAL A 1 KG";
444;1702001;"LEITE CONDENSADO, EM RECIPIENTE DE CONTEúDO SUPERIOR A 1 KG";
445;1702100;"IOGURTE E LEITE FERMENTADO EM RECIPIENTE DE CONTEúDO INFERIOR OU IGUAL A 2 LITROS, EXCETO O ITEM CLASSIFICADO NO CEST 17.022.00";
446;1702101;"IOGURTE E LEITE FERMENTADO EM RECIPIENTE DE CONTEúDO SUPERIOR A 2 LITROS, EXCETO O ITEM CLASSIFICADO NO CEST 17.022.00";
447;1702200;COALHADA;
448;1702300;"REQUEIJãO E SIMILARES, EM RECIPIENTE DE CONTEúDO INFERIOR OU IGUAL A 1 KG, EXCETO AS EMBALAGENS INDIVIDUAIS DE CONTEúDO INFERIOR OU IGUAL A 10 G";
449;1702301;"REQUEIJãO E SIMILARES, EM RECIPIENTE DE CONTEúDO SUPERIOR A 1 KG";
450;1702400;"QUEIJOS, EXCETO OS DOS CEST 17.024.01, 17.024.02, 17.024.03 E 17.024.04";
451;1702401;"QUEIJO MUçARELA";
452;1702402;"QUEIJO MINAS FRESCAL";
453;1702403;"QUEIJO RICOTA";
454;1702404;"QUEIJO PETITSUISSE";
455;1702500;"MANTEIGA, EM EMBALAGEM DE CONTEúDO INFERIOR OU IGUAL A 1 KG, EXCETO AS EMBALAGENS INDIVIDUAIS DE CONTEúDO INFERIOR OU IGUAL A 10 G";
456;1702501;"MANTEIGA, EM EMBALAGEM DE CONTEúDO SUPERIOR A 1 KG";
457;1702502;"MANTEIGA DE GARRAFA";
458;1702600;"MARGARINA E CREME VEGETAL EM RECIPIENTE DE CONTEúDO INFERIOR OU IGUAL A 500 G, EXCETO AS EMBALAGENS INDIVIDUAIS DE CONTEúDO INFERIOR OU IGUAL A 10 G";
459;1702700;"MARGARINA E CREME VEGETAL, EM RECIPIENTE DE CONTEúDO SUPERIOR A 500 G E INFERIOR OU IGUAL A 1 KG, EXCETO AS EMBALAGENS INDIVIDUAIS DE CONTEúDO INFERIOR OU IGUAL A 10 G";
460;1702701;"MARGARINA E CREME VEGETAL, EM RECIPIENTE DE CONTEúDO SUPERIOR A 1 KG";
461;1702702;"OUTRAS MARGARINAS E CREMES VEGETAIS EM RECIPIENTE DE CONTEúDO INFERIOR A 1 KG, EXCETO AS EMBALAGENS INDIVIDUAIS DE CONTEúDO INFERIOR OU IGUAL A 10 G";
462;1702800;"GORDURAS E óLEOS VEGETAIS E RESPECTIVAS FRAçõES, PARCIAL OU TOTALMENTE HIDROGENADOS, INTERESTERIFICADOS, REESTERIFICADOS OU ELAIDINIZADOS, MESMO REFINADOS, MAS NãO PREPARADOS DE OUTRO MODO, EM RECIPIENTE DE CONTEúDO INFERIOR OU IGUAL A 1 KG, EXCETO AS EMBALAGENS INDIVIDUAIS DE CONTEúDO INFERIOR OU IGUAL A 10 G";
463;1702801;"GORDURAS E óLEOS VEGETAIS E RESPECTIVAS FRAçõES, PARCIAL OU TOTALMENTE HIDROGENADOS, INTERESTERIFICADOS, REESTERIFICADOS OU ELAIDINIZADOS, MESMO REFINADOS, MAS NãO PREPARADOS DE OUTRO MODO, EM RECIPIENTE DE CONTEúDO SUPERIOR A 1 KG, EXCETO AS EMBALAGENS INDIVIDUAIS DE CONTEúDO INFERIOR OU IGUAL A 10 G";
464;1702900;"DOCES DE LEITE";
465;1703000;"PRODUTOS à BASE DE CEREAIS, OBTIDOS POR EXPANSãO OU TORREFAçãO";
466;1703100;"SALGADINHOS DIVERSOS, EXCETO OS CLASSIFICADOS NO CEST 17.031.01 E 17.031.02";
467;1703101;"SALGADINHOS DIVERSOS, DERIVADOS DE FARINHA DE TRIGO";
468;1703102;"BISCOITOS DE POLVILHO";
469;1703200;"BATATA FRITA, INHAME E MANDIOCA FRITOS";
470;1703300;"AMENDOIM E CASTANHAS TIPO APERITIVO, EM EMBALAGEM DE CONTEúDO INFERIOR OU IGUAL A 1 KG";
471;1703301;"AMENDOIM E CASTANHAS TIPO APERITIVO, EM EMBALAGEM DE CONTEúDO SUPERIOR A 1 KG";
472;1703400;"CATCHUP EM EMBALAGENS IMEDIATAS DE CONTEúDO INFERIOR OU IGUAL A 650 G, EXCETO AS EMBALAGENS CONTENDO ENVELOPES INDIVIDUALIZADOS (SACHêS) DE CONTEúDO INFERIOR OU IGUAL A 10 G";
473;1703500;"CONDIMENTOS E TEMPEROS COMPOSTOS, INCLUINDO MOLHO DE PIMENTA E OUTROS MOLHOS, EM EMBALAGENS IMEDIATAS DE CONTEúDO INFERIOR OU IGUAL A 1 KG, EXCETO AS EMBALAGENS CONTENDO ENVELOPES INDIVIDUALIZADOS (SACHêS) DE CONTEúDO INFERIOR OU IGUAL A 3 G";
474;1703600;"MOLHOS DE SOJA PREPARADOS EM EMBALAGENS IMEDIATAS DE CONTEúDO INFERIOR OU IGUAL A 650 G, EXCETO AS EMBALAGENS CONTENDO ENVELOPES INDIVIDUALIZADOS (SACHêS) DE CONTEúDO INFERIOR OU IGUAL A 10 G";
475;1703700;"FARINHA DE MOSTARDA EM EMBALAGENS DE CONTEúDO INFERIOR OU IGUAL A 1 KG";
476;1703800;"MOSTARDA PREPARADA EM EMBALAGENS IMEDIATAS DE CONTEúDO INFERIOR OU IGUAL A 650 G, EXCETO AS EMBALAGENS CONTENDO ENVELOPES INDIVIDUALIZADOS (SACHêS) DE CONTEúDO INFERIOR OU IGUAL A 10 G";
477;1703900;"MAIONESE EM EMBALAGENS IMEDIATAS DE CONTEúDO INFERIOR OU IGUAL A 650 G, EXCETO AS EMBALAGENS CONTENDO ENVELOPES INDIVIDUALIZADOS (SACHêS) DE CONTEúDO INFERIOR OU IGUAL A 10 G";
478;1704000;"TOMATES PREPARADOS OU CONSERVADOS, EXCETO EM VINAGRE OU EM áCIDO ACéTICO, EM EMBALAGENS DE CONTEúDO INFERIOR OU IGUAL A 1 KG";
479;1704100;"MOLHOS DE TOMATE EM EMBALAGENS IMEDIATAS DE CONTEúDO INFERIOR OU IGUAL A 1 KG";
480;1704200;"BARRA DE CEREAIS";
481;1704300;"BARRA DE CEREAIS CONTENDO CACAU";
482;1704400;"FARINHA DE TRIGO ESPECIAL, EM EMBALAGEM INFERIOR OU IGUAL A 1 KG";
483;1704401;"FARINHA DE TRIGO ESPECIAL, EM EMBALAGEM SUPERIOR A 1 KG E INFERIOR A 5 KG";
484;1704402;"FARINHA DE TRIGO ESPECIAL, EM EMBALAGEM IGUAL A 5 KG";
485;1704403;"FARINHA DE TRIGO ESPECIAL, EM EMBALAGEM SUPERIOR A 5 KG E INFERIOR OU IGUAL A 25 KG";
486;1704404;"FARINHA DE TRIGO ESPECIAL, EM EMBALAGEM SUPERIOR A 25 KG E INFERIOR OU IGUAL A 50 KG";
487;1704405;"FARINHA DE TRIGO COMUM, EM EMBALAGEM IGUAL A 5 KG";
488;1704406;"FARINHA DE TRIGO COMUM, EM EMBALAGEM SUPERIOR A 5 KG E INFERIOR OU IGUAL A 25 KG";
489;1704407;"FARINHA DE TRIGO COMUM, EM EMBALAGEM SUPERIOR A 25 KG E INFERIOR OU IGUAL A 50 KG";
490;1704408;"FARINHA DE TRIGO DOMéSTICA ESPECIAL, EM EMBALAGEM SUPERIOR A 5 KG E INFERIOR E IGUAL A 10 KG";
491;1704409;"FARINHA DE TRIGO DOMéSTICA COM FERMENTO, EM EMBALAGEM SUPERIOR A 5 KG E INFERIOR E IGUAL A 10 KG";
492;1704410;"FARINHA DE TRIGO ESPECIAL, EM EMBALAGEM SUPERIOR A 50 KG";
493;1704411;"FARINHA DE TRIGO COMUM, EM EMBALAGEM INFERIOR OU IGUAL A 1 KG";
494;1704412;"FARINHA DE TRIGO COMUM, EM EMBALAGEM SUPERIOR A 1 KG E INFERIOR A 5 KG";
495;1704413;"FARINHA DE TRIGO COMUM, EM EMBALAGEM SUPERIOR A 50 KG";
496;1704414;"FARINHA DE TRIGO DOMéSTICA ESPECIAL, EM EMBALAGEM INFERIOR OU IGUAL A 1 KG";
497;1704415;"FARINHA DE TRIGO DOMéSTICA ESPECIAL, EM EMBALAGEM SUPERIOR A 1 KG E INFERIOR A 5 KG";
498;1704416;"FARINHA DE TRIGO DOMéSTICA ESPECIAL, EM EMBALAGEM IGUAL A 5 KG";
499;1704417;"FARINHA DE TRIGO DOMéSTICA ESPECIAL, EM EMBALAGEM SUPERIOR A 10 KG";
500;1704418;"FARINHA DE TRIGO DOMéSTICA COM FERMENTO, EM EMBALAGEM INFERIOR OU IGUAL A 1 KG";
501;1704419;"FARINHA DE TRIGO DOMéSTICA COM FERMENTO, EM EMBALAGEM SUPERIOR A 1 KG E INFERIOR A 5 KG";
502;1704420;"FARINHA DE TRIGO DOMéSTICA COM FERMENTO, EM EMBALAGEM IGUAL A 5 KG";
503;1704421;"FARINHA DE TRIGO DOMéSTICA COM FERMENTO, EM EMBALAGEM SUPERIOR A 10 KG";
504;1704422;"OUTRAS FARINHAS DE TRIGO, EM EMBALAGEM INFERIOR OU IGUAL A 1 KG";
505;1704423;"OUTRAS FARINHAS DE TRIGO, EM EMBALAGEM SUPERIOR A 1 KG E INFERIOR A 5 KG";
506;1704424;"OUTRAS FARINHAS DE TRIGO, EM EMBALAGEM IGUAL A 5 KG";
507;1704425;"OUTRAS FARINHAS DE TRIGO, EM EMBALAGEM SUPERIOR A 5 KG E INFERIOR OU IGUAL A 25 KG";
508;1704426;"OUTRAS FARINHAS DE TRIGO, EM EMBALAGEM SUPERIOR A 25 KG E INFERIOR OU IGUAL A 50 KG";
509;1704427;"OUTRAS FARINHAS DE TRIGO, EM EMBALAGEM SUPERIOR A 50 KG";
510;1704500;"FARINHA DE MISTURA DE TRIGO COM CENTEIO (MéTEIL)";
511;1704600;"MISTURAS E PREPARAçõES PARA BOLOS, EM EMBALAGEM INFERIOR 5 KG";
512;1704601;"MISTURAS E PREPARAçõES PARA BOLOS, EM EMBALAGEM IGUAL A 5 KG";
513;1704602;"MISTURAS E PREPARAçõES PARA BOLOS, EM EMBALAGEM SUPERIOR A 5 KG E INFERIOR OU IGUAL A 25 KG";
514;1704603;"MISTURAS E PREPARAçõES PARA BOLOS, EM EMBALAGEM SUPERIOR A 25 KG E INFERIOR OU IGUAL A 50 KG";
515;1704604;"MISTURAS E PREPARAçõES PARA BOLOS, EM EMBALAGEM SUPERIOR A 50 KG";
516;1704605;"MISTURAS E PREPARAçõES PARA PãES COM MENOS DE 80% DE FARINHA DE TRIGO NA SUA COMPOSIçãO FINAL, EM EMBALAGEM INFERIOR A 5 KG";
517;1704606;"MISTURAS E PREPARAçõES PARA PãES COM MENOS DE 80% DE FARINHA DE TRIGO NA SUA COMPOSIçãO FINAL, EM EMBALAGEM IGUAL A 5 KG";
518;1704607;"MISTURAS E PREPARAçõES PARA PãES COM MENOS DE 80% DE FARINHA DE TRIGO NA SUA COMPOSIçãO FINAL, EM EMBALAGEM SUPERIOR A 5 KG E INFERIOR OU IGUAL A 25 KG";
519;1704608;"MISTURAS E PREPARAçõES PARA PãES COM MENOS DE 80% DE FARINHA DE TRIGO NA SUA COMPOSIçãO FINAL, EM EMBALAGEM SUPERIOR A 25 KG E INFERIOR OU IGUAL A 50 KG";
520;1704609;"MISTURAS E PREPARAçõES PARA PãES COM MENOS DE 80% DE FARINHA DE TRIGO NA SUA COMPOSIçãO FINAL, EM EMBALAGEM SUPERIOR A 50 KG";
521;1704610;"MISTURAS E PREPARAçõES PARA PãES COM, NO MíNIMO, 80% DE FARINHA DE TRIGO NA SUA COMPOSIçãO FINAL, EM EMBALAGEM INFERIOR A 5 KG";
522;1704611;"MISTURAS E PREPARAçõES PARA PãES COM, NO MíNIMO, 80% DE FARINHA DE TRIGO NA SUA COMPOSIçãO FINAL, EM EMBALAGEM IGUAL A 5 KG";
523;1704612;"MISTURAS E PREPARAçõES PARA PãES COM, NO MíNIMO, 80% DE FARINHA DE TRIGO NA SUA COMPOSIçãO FINAL, EM EMBALAGEM SUPERIOR A 5 KG E INFERIOR OU IGUAL A 25 KG";
524;1704613;"MISTURAS E PREPARAçõES PARA PãES COM, NO MíNIMO, 80% DE FARINHA DE TRIGO NA SUA COMPOSIçãO FINAL, EM EMBALAGEM SUPERIOR A 25 KG E INFERIOR OU IGUAL A 50 KG";
525;1704614;"MISTURAS E PREPARAçõES PARA PãES COM, NO MíNIMO, 80% DE FARINHA DE TRIGO NA SUA COMPOSIçãO FINAL, EM EMBALAGEM SUPERIOR A 50 KG";
526;1704615;"MISTURAS E PASTAS PARA A PREPARAçãO DE PRODUTOS DE PADARIA, PASTELARIA E DA INDúSTRIA DE BOLACHAS E BISCOITOS, DA POSIçãO 19.05, EXCETO OS PREVISTOS NOS CEST 17.046.00 A 17.046.14 E 17.046.16.";
527;1704616;"MISTURAS E PREPARAçõES COM, NO MíNIMO, 80% DE FARINHA DE TRIGO NA SUA COMPOSIçãO FINAL, EXCETO AS DESCRITAS NOS CEST 17.046.10 A 17.046.15.";
528;1704700;"MASSAS ALIMENTíCIAS TIPO INSTANTâNEA, EXCETO AS DESCRITAS NO CEST 17047.01.";
529;1704701;"MASSAS ALIMENTíCIAS TIPO INSTANTâNEA, DERIVADAS DE FARINHA DE TRIGO.";
530;1704800;"MASSAS ALIMENTíCIAS, COZIDAS OU RECHEADAS (DE CARNE OU DE OUTRAS SUBSTâNCIAS) OU PREPARADAS DE OUTRO MODO, EXCETO AS DESCRITAS NOS CEST 17.047.00, 17.048.01, E 17.048.02";
531;1704801;CUSCUZ;
532;1704802;"MASSAS ALIMENTíCIAS RECHEADAS (MESMO COZIDAS OU PREPARADAS DE OUTRO MODO)";
533;1704900;"MASSAS ALIMENTíCIAS DO TIPO COMUM, NãO COZIDAS, NEM RECHEADAS, NEM PREPARADAS DE OUTRO MODO, NãO DERIVADAS DO TRIGO";
534;1704901;"MASSAS ALIMENTíCIAS DO TIPO SêMOLA, NãO COZIDAS, NEM RECHEADAS, NEM PREPARADAS DE OUTRO MODO, NãO DERIVADAS DO TRIGO";
535;1704902;"MASSAS ALIMENTíCIAS DO TIPO GRANO DURO, NãO COZIDAS, NEM RECHEADAS, NEM PREPARADAS DE OUTRO MODO, QUE CONTENHAM OVOS";
536;1704903;"OUTRAS MASSAS ALIMENTíCIAS DO TIPO COMUM, NãO COZIDAS, NEM RECHEADAS, NEM PREPARADAS DE OUTRO MODO, QUE NãO CONTENHAM OVOS, DERIVADAS DE FARINHA DE TRIGO";
537;1704904;"OUTRAS MASSAS ALIMENTíCIAS DO TIPO SêMOLA, NãO COZIDAS, NEM RECHEADAS, NEM PREPARADAS DE OUTRO MODO, QUE NãO CONTENHAM OVOS, DERIVADAS DO TRIGO";
538;1704905;"OUTRAS MASSAS ALIMENTíCIAS DO TIPO GRANO DURO, NãO COZIDAS, NEM RECHEADAS, NEM PREPARADAS DE OUTRO MODO, QUE NãO CONTENHAM OVOS";
539;1704906;"MASSAS ALIMENTíCIAS DO TIPO COMUM, NãO COZIDAS, NEM RECHEADAS, NEM PREPARADAS DE OUTRO MODO, QUE CONTENHAM OVOS, DERIVADAS DE FARINHA DE TRIGO";
540;1704907;"MASSAS ALIMENTíCIAS DO TIPO SêMOLA, NãO COZIDAS, NEM RECHEADAS, NEM PREPARADAS DE OUTRO MODO, QUE CONTENHAM OVOS, DERIVADAS DO TRIGO";
541;1704908;"MASSAS ALIMENTíCIAS DO TIPO COMUM, NãO COZIDAS, NEM RECHEADAS, NEM PREPARADAS DE OUTRO MODO, QUE NãO CONTENHAM OVOS, DERIVADAS DE FARINHA DE TRIGO";
542;1704909;"MASSAS ALIMENTíCIAS DO TIPO SêMOLA, NãO COZIDAS, NEM RECHEADAS, NEM PREPARADAS DE OUTRO MODO, QUE NãO CONTENHAM OVOS, DERIVADAS DE FARINHA DE TRIGO";
543;1705000;"PãES INDUSTRIALIZADOS, INCLUSIVE DE ESPECIARIAS, EXCETO PANETONES E BOLO DE FORMA";
544;1705100;"BOLO DE FORMA, INCLUSIVE DE ESPECIARIAS";
545;1705200;PANETONES;
546;1705300;"BISCOITOS E BOLACHAS DERIVADOS DE FARINHA DE TRIGO; (EXCETO DOS TIPOS “CREAM CRACKER”, “áGUA E SAL”, “MAISENA”, “MARIA” E OUTROS DE CONSUMO POPULAR QUE NãO SEJAM ADICIONADOS DE CACAU, NEM RECHEADOS, COBERTOS OU AMANTEIGADOS, INDEPENDENTEMENTE DE SUA DENOMINAçãO COMERCIAL)";
547;1705301;"BISCOITOS E BOLACHAS DERIVADOS DE FARINHA DE TRIGO DOS TIPOS “MAISENA” E “MARIA” E OUTROS DE CONSUMO POPULAR QUE NãO SEJAM ADICIONADOS DE CACAU, NEM RECHEADOS, COBERTOS OU AMANTEIGADOS, INDEPENDENTEMENTE DE SUA DENOMINAçãO COMERCIAL, EXCETO O CEST 17.053.02";
548;1705302;"BISCOITOS E BOLACHAS DERIVADOS DE FARINHA DE TRIGO DOS TIPOS ""CREAM CRACKER"" E ""áGUA E SAL"" DE CONSUMO POPULAR";
549;1705400;"BISCOITOS E BOLACHAS NãO DERIVADOS DE FARINHA DE TRIGO; (EXCETO DOS TIPOS ""CREAM CRACKER"", ""áGUA E SAL"", ""MAISENA"" E ""MARIA"" E OUTROS DE CONSUMO POPULAR QUE NãO SEJAM ADICIONADOS DE CACAU, NEM RECHEADOS, COBERTOS OU AMANTEIGADOS, INDEPENDENTEMENTE DE SUA DENOMINAçãO COMERCIAL)";
550;1705401;"BISCOITOS E BOLACHAS NãO DERIVADOS DE FARINHA DE TRIGO DOS TIPOS ""MAISENA"" E ""MARIA"" E OUTROS DE CONSUMO POPULAR QUE NãO SEJAM ADICIONADOS DE CACAU, NEM RECHEADOS, COBERTOS OU AMANTEIGADOS, INDEPENDENTEMENTE DE SUA DENOMINAçãO COMERCIAL, EXCETO O CEST 17.054.02";
551;1705402;"BISCOITOS E BOLACHAS NãO DERIVADOS DE FARINHA DE TRIGO DOS TIPOS ""CREAM CRACKER"" E ""áGUA E SAL"" DE CONSUMO POPULAR";
552;1705600;"BISCOITOS E BOLACHAS DERIVADOS DE FARINHA DE TRIGO DOS TIPOS “CREAM CRACKER” E “áGUA E SAL”";
553;1705601;"BISCOITOS E BOLACHAS NãO DERIVADOS DE FARINHA DE TRIGO DOS TIPOS “CREAM CRACKER” E “áGUA E SAL”";
554;1705602;"OUTRAS BOLACHAS, EXCETO CASQUINHAS PARA SORVETE E OS BISCOITOS E BOLACHAS RELACIONADOS NOS CEST 17.056.00 E 17.056.01";
555;1705700;"“WAFFLES” E “WAFERS” - SEM COBERTURA";
556;1705800;"“WAFFLES” E “WAFERS” - COM COBERTURA";
557;1705900;"TORRADAS, PãO TORRADO E PRODUTOS SEMELHANTES TORRADOS";
558;1706000;"OUTROS PãES DE FORMA";
559;1706200;"OUTROS PãES, EXCETO O CLASSIFICADO NO CEST 17.062.03";
560;1706201;"OUTROS BOLOS INDUSTRIALIZADOS E PRODUTOS DE PANIFICAçãO NãO ESPECIFICADOS ANTERIORMENTE, INCLUINDO AS PIZZAS; EXCETO OS CLASSIFICADOS NOS CEST 17.062.02 E 17.062.03";
561;1706202;"CASQUINHAS PARA SORVETE";
562;1706203;"PãO FRANCêS ATé 200G";
563;1706300;"PãO DENOMINADO KNACKEBROT";
564;1706400;"DEMAIS PãES INDUSTRIALIZADOS";
565;1706500;"ÓLEO DE SOJA REFINADO, EM RECIPIENTES COM CAPACIDADE INFERIOR OU IGUAL A 5 LITROS, EXCETO AS EMBALAGENS INDIVIDUAIS DE CONTEúDO INFERIOR OU IGUAL A 15 MILILITROS";
566;1706600;"ÓLEO DE AMENDOIM REFINADO, EM RECIPIENTES COM CAPACIDADE INFERIOR OU IGUAL A 5 LITROS, EXCETO AS EMBALAGENS INDIVIDUAIS DE CONTEúDO INFERIOR OU IGUAL A 15 MILILITROS";
567;1706700;"AZEITES DE OLIVA, EM RECIPIENTES COM CAPACIDADE INFERIOR A 2 LITROS, EXCETO AS EMBALAGENS INDIVIDUAIS DE CONTEúDO INFERIOR OU IGUAL A 20 MILILITROS";
568;1706701;"AZEITES DE OLIVA, EM RECIPIENTES COM CAPACIDADE IGUAL OU SUPERIOR A 2 LITROS E INFERIOR OU IGUAL A 5 LITROS";
569;1706702;"AZEITES DE OLIVA, EM RECIPIENTES COM CAPACIDADE SUPERIOR A 5 LITROS";
570;1706800;"OUTROS óLEOS E RESPECTIVAS FRAçõES, OBTIDOS EXCLUSIVAMENTE A PARTIR DE AZEITONAS, MESMO REFINADOS, MAS NãO QUIMICAMENTE MODIFICADOS, E MISTURAS DESSES óLEOS OU FRAçõES COM óLEOS OU FRAçõES DA POSIçãO 15.09, EM RECIPIENTES COM CAPACIDADE INFERIOR OU IGUAL A 5 LITROS, EXCETO AS EMBALAGENS INDIVIDUAIS DE CONTEúDO INFERIOR OU IGUAL A 15 MILILITROS";
571;1706900;"ÓLEO DE GIRASSOL EM RECIPIENTES COM CAPACIDADE INFERIOR OU IGUAL A 5 LITROS, EXCETO AS EMBALAGENS INDIVIDUAIS DE CONTEúDO INFERIOR OU IGUAL A 15 MILILITROS";
572;1706901;"ÓLEO DE ALGODãO REFINADO EM RECIPIENTES COM CAPACIDADE INFERIOR OU IGUAL A 5 LITROS, EXCETO AS EMBALAGENS INDIVIDUAIS DE CONTEúDO INFERIOR OU IGUAL A 15 MILILITROS";
